,Unnamed: 0,DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Address,Cross Street,Location ,Year
132196,1564049,171220484,08/14/2017,08/14/2017,2120,12,77th Street,1213,624,BATTERY - SIMPLE ASSAULT,0605 0416 0446,27.0,M,A,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,WESTERN                      AV,SLAUSON                      AV,"(33.9892, -118.3089)",2017
132201,1564054,171220507,08/14/2017,08/13/2017,730,12,77th Street,1243,210,ROBBERY,1240 0344 0302 1300 1301 0327,19.0,M,H,101.0,STREET,107.0,OTHER FIREARM,IC,Invest Cont,VERMONT,GAGE,"(33.979, -118.3112)",2017
132225,1564078,171220573,08/16/2017,08/16/2017,445,12,77th Street,1249,210,ROBBERY,0344 1822 0342 1309 0302 0337 1310 1306,55.0,M,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,67TH                         ST,FLOWER                       ST,"(33.979, -118.2813)",2017
132227,1564080,171220582,08/16/2017,08/16/2017,630,12,77th Street,1243,210,ROBBERY,0421 0202 2014 0302 0344 1822,20.0,F,H,101.0,STREET,102.0,HAND GUN,IC,Invest Cont,GAGE                         AV,ST ANDREWS                   PL,"(33.9819, -118.3115)",2017
132228,1564081,171220584,08/16/2017,08/15/2017,2330,12,77th Street,1267,210,ROBBERY,0342 1822 0416 0446 0444 0429 0420 0370 0344 0216,19.0,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,82ND                         ST,VERMONT                      AV,"(33.9643, -118.2916)",2017
132241,1564095,171220603,08/15/2017,08/15/2017,1400,12,77th Street,1215,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 2000 0419 0444 0429,20.0,F,B,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,54TH                         ST,VERMONT                      BL,"(33.9932, -118.2915)",2017
132247,1564101,171220628,08/16/2017,08/15/2017,1800,12,77th Street,1213,624,BATTERY - SIMPLE ASSAULT,0448 0408 1817 0319 1309,39.0,F,B,108.0,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,WESTERN,SLAUSON,"(33.9892, -118.3089)",2017
132253,1564107,171220637,08/16/2017,08/16/2017,200,12,77th Street,1218,210,ROBBERY,0344 0342,30.0,M,W,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,W  55TH                         ST,S  FIGUEROA                     ST,"(33.9924, -118.2827)",2017
132261,1564116,171220663,08/16/2017,04/08/2017,1830,12,77th Street,1235,350,"THEFT, PERSON",0336 0346 1822 1202,65.0,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,DENKER,SLAUSON,"(33.9892, -118.3045)",2017
132266,1564121,171220670,08/17/2017,08/15/2017,1545,12,77th Street,1232,210,ROBBERY,1822 1309 1251 1259 0371 0432 0342 0355 0344 0352,15.0,M,B,210.0,RESTAURANT/FAST FOOD,511.0,VERBAL THREAT,IC,Invest Cont,SLAUSON,CRENSHAW                     BL,"(33.989, -118.3308)",2017
132276,1564131,171220716,08/18/2017,08/18/2017,15,12,77th Street,1251,210,ROBBERY,1309 1202 0444 0344 0377 0913,62.0,M,W,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,CRENSHAW                     BL,76TH                         ST,"(33.9709, -118.3308)",2017
132277,1564132,171220717,08/17/2017,08/17/2017,2005,12,77th Street,1219,210,ROBBERY,0432 1822 0344 0346 1251 1259,14.0,M,H,501.0,SINGLE FAMILY DWELLING,200.0,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,FIGUEROA,58TH                         ST,"(33.9893, -118.2827)",2017
132280,1564135,171220720,08/16/2017,08/16/2017,2000,12,77th Street,1255,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 1259 1822 0522,14.0,F,H,111.0,CHARTER BUS AND PRIVATELY OWNED BUS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,NORMANDIE                    AV,54TH                         ST,"(33.971, -118.2981)",2017
132282,1564137,171220724,08/18/2017,08/18/2017,540,12,77th Street,1256,210,ROBBERY,0344 0334 0355,25.0,M,H,102.0,SIDEWALK,101.0,REVOLVER,IC,Invest Cont,FLORENCE                     AV,HOOVER,"(33.9746, -118.2871)",2017
132283,1564138,171220729,08/18/2017,08/18/2017,250,12,77th Street,1213,210,ROBBERY,0416 0342 0344 0305 0448 1822,76.0,M,B,102.0,SIDEWALK,207.0,OTHER KNIFE,IC,Invest Cont,SLAUSON                      AV,WESTERN                      AV,"(33.9892, -118.3089)",2017
132291,1564146,171300747,08/05/2017,08/04/2017,2010,13,Newton,1331,623,BATTERY POLICE (SIMPLE),1212 1402 0400,16.0,M,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,MAIN                         ST,JEFFERSON,"(34.0187, -118.2726)",2017
132293,1564148,171300688,06/04/2017,05/01/2017,2100,13,Newton,1354,860,BATTERY WITH SEXUAL CONTACT,1309 1259 1251 0448 0551 1252 0913 0545,15.0,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,41ST                         PL,WOODLAWN,"(34.0082, -118.2728)",2017
132299,1564154,171300752,08/11/2017,08/11/2017,1910,13,Newton,1365,210,ROBBERY,1251 1258 0355 0342 0327 0344 0346 0432,11.0,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,COMPTON                      AV,46TH                         ST,"(34.0021, -118.2478)",2017
132300,1564155,171310458,04/16/2017,04/16/2017,900,13,Newton,1393,626,INTIMATE PARTNER - SIMPLE ASSAULT,0448 0444 0319 1310 1814,29.0,F,B,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,66TH,MAIN,"(33.9797, -118.2739)",2017
132302,1564157,171312331,05/13/2017,05/13/2017,1600,13,Newton,1333,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 0430,34.0,M,H,102.0,SIDEWALK,106.0,UNKNOWN FIREARM,IC,Invest Cont,WADSWORTH                    AV,32ND                         ST,"(34.0138, -118.259)",2017
132308,1564163,171314565,06/16/2017,06/15/2017,2230,13,Newton,1341,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 0432 1814,42.0,M,W,102.0,SIDEWALK,207.0,OTHER KNIFE,IC,Invest Cont,39TH                         ST,HILL                         ST,"(34.0131, -118.2791)",2017
132310,1564165,171315634,07/03/2017,07/03/2017,1220,13,Newton,1307,624,BATTERY - SIMPLE ASSAULT,0913 0416,26.0,F,B,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,7TH                          ST,STANFORD                     AV,"(34.039, -118.2444)",2017
132316,1564171,171316701,07/20/2017,07/20/2017,809,13,Newton,1372,210,ROBBERY,0216 1259 1251 0344 0352 1221 0355 0370 0420 0432,17.0,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,52ND                         ST,TOWNE                        AV,"(33.9953, -118.2674)",2017
132317,1564172,171316719,07/20/2017,07/20/2017,740,13,Newton,1362,210,ROBBERY,0342 0346 0400 0344,20.0,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,51ST                         ST,SAN PEDRO,"(33.9966, -118.2701)",2017
132320,1564175,171316995,07/24/2017,07/24/2017,800,13,Newton,1346,626,INTIMATE PARTNER - SIMPLE ASSAULT,1309 0913 0416 1242,26.0,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,41ST                         PL,DORSEY                       ST,"(34.0079, -118.2484)",2017
132325,1564180,171317253,07/28/2017,07/28/2017,400,13,Newton,1307,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0431 0910,56.0,M,B,124.0,BUS STOP,512.0,MACE/PEPPER SPRAY,IC,Invest Cont,7TH,CENTRAL,"(34.0368, -118.2412)",2017
132330,1564186,171317417,07/31/2017,07/30/2017,1930,13,Newton,1375,210,ROBBERY,0344 0400,27.0,M,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,CENTRAL                      AV,54TH                         ST,"(33.9935, -118.2565)",2017
132332,1564188,171317475,07/30/2017,07/30/2017,1250,13,Newton,1351,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0448 0408 0913,25.0,F,B,110.0,FREEWAY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,110FY,MARTIN LUTHER KING JR,"(34.0075, -118.2775)",2017
132333,1564189,171317479,07/31/2017,07/28/2017,1200,13,Newton,1351,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 0416 1813 2000,24.0,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,MARTIN LUTHER KING JR,BROADWAY,"(34.0111, -118.2784)",2017
132334,1564190,171317513,07/31/2017,07/31/2017,1910,13,Newton,1353,210,ROBBERY,0344 0355 0416 1309,20.0,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,VERNON,CENTRAL,"(34.0039, -118.2565)",2017
132335,1564191,171317808,08/06/2017,08/06/2017,200,13,Newton,1324,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 1309 0430 1100 0342,19.0,M,H,102.0,SIDEWALK,106.0,UNKNOWN FIREARM,IC,Invest Cont,COMPTON                      AV,ADAMS,"(34.0203, -118.2506)",2017
132337,1564193,171317863,08/07/2017,08/07/2017,45,13,Newton,1351,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1309 0302 0334 0906 1100 0430 1407,39.0,M,H,101.0,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,MAIN                         ST,41ST                         ST,"(34.0091, -118.274)",2017
132351,1564207,171317532,07/31/2017,07/31/2017,1730,13,Newton,1372,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 0416 0552,15.0,F,B,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,TOWNE                        AV,55TH                         ST,"(33.9925, -118.2674)",2017
132369,1564225,171318217,08/11/2017,08/11/2017,1640,13,Newton,1303,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 1218 2004 0408 0432 0202,56.0,F,W,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,9TH                          ST,TOWNE                        AV,"(34.0357, -118.2485)",2017
132375,1564231,171318232,08/12/2017,08/11/2017,1830,13,Newton,1317,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411,34.0,M,H,101.0,STREET,205.0,KITCHEN KNIFE,IC,Invest Cont,WASHINGTON                   BL,LONG BEACH,"(34.0206, -118.2428)",2017
132404,1564260,171317853,08/04/2017,08/04/2017,1735,13,Newton,1322,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1309 0302 0334 0416,27.0,F,H,101.0,STREET,114.0,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,SAN PEDRO                    ST,15TH                         ST,"(34.0242, -118.2623)",2017
132412,1564268,171318146,08/10/2017,08/10/2017,1545,13,Newton,1324,624,BATTERY - SIMPLE ASSAULT,0416 0401,18.0,F,H,809.0,METROLINK TRAIN,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,21ST                         ST,HOOPER,"(34.0197, -118.2474)",2017
132413,1564269,171318154,08/10/2017,08/10/2017,1400,13,Newton,1322,624,BATTERY - SIMPLE ASSAULT,0416 0342,21.0,F,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,BROADWAY,58TH                         ST,"(34.0242, -118.2623)",2017
132427,1564283,171318264,08/12/2017,08/12/2017,1,13,Newton,1395,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 1309 0432 0443 1240 1310 1311,26.0,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,SLAUSON                      AV,CENTRAL                      AV,"(33.9784, -118.263)",2017
132430,1564286,171318273,08/12/2017,08/12/2017,300,13,Newton,1361,210,ROBBERY,0344 1822 0342 1300,56.0,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,BROADWAY,VERNON,"(34.0038, -118.2783)",2017
132450,1564306,171318331,08/13/2017,08/13/2017,2040,13,Newton,1362,220,ATTEMPTED ROBBERY,0446 0416 0420 0370 0337 0342,47.0,M,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,WALL                         ST,47TH                         PL,"(34.0002, -118.2718)",2017
132454,1564310,171318338,08/13/2017,08/13/2017,730,13,Newton,1375,210,ROBBERY,2000 0319 0355 0446 0416 0913 1814,26.0,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,53RD                         ST,LATHAM                       ST,"(33.9948, -118.2514)",2017
132455,1564311,171318339,08/13/2017,08/13/2017,945,13,Newton,1394,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 1309 0913 0602 0360,47.0,M,B,101.0,STREET,511.0,VERBAL THREAT,IC,Invest Cont,67TH                         ST,MAIN                         ST,"(33.9788, -118.2739)",2017
132462,1564318,171318345,08/13/2017,08/13/2017,1410,13,Newton,1353,210,ROBBERY,1402 0340 0446 0416 0417 0906 0371 0429 0344,48.0,M,B,108.0,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,AVALON                       BL,VERNON                       AV,"(34.0039, -118.2652)",2017
132463,1564319,171318358,08/13/2017,08/13/2017,2000,13,Newton,1364,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 0432 0411,48.0,M,H,103.0,ALLEY,218.0,OTHER CUTTING INSTRUMENT,IC,Invest Cont,41ST                         ST,MAIN                         ST,"(33.9994, -118.2543)",2017
132470,1564326,171318372,08/14/2017,07/03/2017,500,13,Newton,1309,624,BATTERY - SIMPLE ASSAULT,0416,58.0,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,OLYMPIC,ALAMEDA                      ST,"(34.0276, -118.2391)",2017
132475,1564331,171318386,08/14/2017,08/14/2017,2200,13,Newton,1353,624,BATTERY - SIMPLE ASSAULT,0416 0601 0446 0417,51.0,F,B,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,VERNON,CENTRAL,"(34.0039, -118.2565)",2017
132478,1564334,171318382,08/14/2017,08/14/2017,2030,13,Newton,1353,350,"THEFT, PERSON",0416 2000 1821 0344 0346 0446,28.0,F,B,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,VERNON                       AV,CENTRAL                      AV,"(34.0039, -118.2565)",2017
132493,1564349,171318413,08/15/2017,08/14/2017,2000,13,Newton,1303,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0445 0447,36.0,M,B,101.0,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,PICO,SAN PEDRO,"(34.0328, -118.254)",2017
132494,1564350,171318422,08/15/2017,08/10/2017,1745,13,Newton,1317,624,BATTERY - SIMPLE ASSAULT,0401 0910,21.0,F,B,809.0,METROLINK TRAIN,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,LONG BEACH,WASHINGTON                   BL,"(34.0206, -118.2428)",2017
132495,1564351,171318396,08/15/2017,08/15/2017,215,13,Newton,1343,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 0430,54.0,M,B,103.0,ALLEY,106.0,UNKNOWN FIREARM,IC,Invest Cont,VERNON                       AV,AVALON                       BL,"(34.0114, -118.2624)",2017
132497,1564353,171318426,08/15/2017,08/15/2017,1420,13,Newton,1385,210,ROBBERY,0344 0337,38.0,M,B,101.0,STREET,102.0,HAND GUN,IC,Invest Cont,GAGE,STANFORD,"(33.9819, -118.263)",2017
132498,1564354,171318427,08/15/2017,08/13/2017,1500,13,Newton,1347,350,"THEFT, PERSON",1202 1310 1240 0344 0326 1309,71.0,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,LONG BEACH,VERNON,"(34.0039, -118.2434)",2017
132499,1564355,171318428,08/15/2017,08/14/2017,1400,13,Newton,1385,210,ROBBERY,0344 0444 1221 0352 0429,47.0,M,B,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,CENTRAL,SLAUSON,"(33.9893, -118.2564)",2017
132507,1564363,171318444,08/15/2017,08/15/2017,1320,13,Newton,1371,761,BRANDISH WEAPON,0334 0319,54.0,F,B,203.0,OTHER BUSINESS,207.0,OTHER KNIFE,IC,Invest Cont,55TH                         ST,MAIN                         ST,"(33.9924, -118.2739)",2017
132510,1564366,171318447,08/15/2017,08/15/2017,1750,13,Newton,1326,624,BATTERY - SIMPLE ASSAULT,0446 0416,18.0,F,B,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,HOOPER                       ST,ADAMS                        BL,"(34.0166, -118.2501)",2017
132549,1564405,171318560,08/16/2017,08/16/2017,2025,13,Newton,1307,624,BATTERY - SIMPLE ASSAULT,0400 0416,60.0,F,B,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,7TH                          ST,GLADYS,"(34.0387, -118.2439)",2017
132550,1564406,171318561,08/16/2017,08/16/2017,2025,13,Newton,1307,624,BATTERY - SIMPLE ASSAULT,0400 0913,58.0,F,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,7TH                          ST,GLADYS                       AV,"(34.0387, -118.2439)",2017
132551,1564407,171318575,08/17/2017,08/17/2017,815,13,Newton,1321,210,ROBBERY,0432 1309 0335 0344,21.0,F,B,102.0,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,GRAND                        AV,ADAMS,"(34.0265, -118.2723)",2017
132558,1564414,171318609,08/17/2017,08/17/2017,1210,13,Newton,1373,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1300 1309 0342,17.0,M,B,101.0,STREET,102.0,HAND GUN,IC,Invest Cont,56TH                         ST,CENTRAL,"(33.9916, -118.2564)",2017
132559,1564415,171318610,08/17/2017,08/17/2017,1210,13,Newton,1373,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1300 1309 0342,22.0,M,B,101.0,STREET,102.0,HAND GUN,IC,Invest Cont,56TH                         ST,CENTRAL,"(33.9916, -118.2564)",2017
132560,1564416,171318611,08/17/2017,08/17/2017,1210,13,Newton,1373,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1300 1309 0340,24.0,M,B,101.0,STREET,102.0,HAND GUN,IC,Invest Cont,56TH                         ST,CENTRAL,"(33.9916, -118.2564)",2017
132577,1564434,171400854,08/12/2017,08/12/2017,1100,14,Pacific,1412,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2004,46.0,M,H,710.0,OTHER PREMISE,511.0,VERBAL THREAT,IC,Invest Cont,OCEAN FRONT                  WK,ROSE,"(33.9947, -118.4805)",2017
132594,1564454,171413609,06/01/2017,06/01/2017,22,14,Pacific,1441,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416,28.0,M,O,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,PACIFIC,VENICE,"(33.9848, -118.4698)",2017
132603,1564463,171414086,06/08/2017,06/08/2017,600,14,Pacific,1415,210,ROBBERY,0417 0429 0444 0344,34.0,M,W,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,WINDWARD,SPEEDWAY,"(34.0035, -118.4598)",2017
132614,1564474,171415030,06/23/2017,06/23/2017,1555,14,Pacific,1412,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0416 0417,62.0,M,B,117.0,BEACH,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,OCEAN FRONT                  WK,BROOKS,"(0, 0)",2017
132617,1564478,171415152,06/23/2017,06/23/2017,1800,14,Pacific,1414,761,BRANDISH WEAPON,0334,47.0,M,W,101.0,STREET,102.0,HAND GUN,IC,Invest Cont,RENNIE,SUNSET,"(33.9976, -118.467)",2017
132626,1564487,171415470,06/30/2017,06/29/2017,2130,14,Pacific,1487,761,BRANDISH WEAPON,0334,44.0,M,B,710.0,OTHER PREMISE,200.0,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,SEPULVEDA,LA TIJERA,"(33.9573, -118.3962)",2017
132640,1564501,171416672,07/15/2017,07/15/2017,2200,14,Pacific,1414,350,"THEFT, PERSON",0344 1601,32.0,M,W,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,18TH,PACIFIC,"(33.9976, -118.467)",2017
132651,1564512,171417196,07/24/2017,07/23/2017,2320,14,Pacific,1412,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0344,33.0,M,W,710.0,OTHER PREMISE,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,OCEAN FRONT                  WK,CLUBHOUSE,"(33.9933, -118.4765)",2017
132675,1564536,171418399,08/11/2017,08/11/2017,117,14,Pacific,1441,624,BATTERY - SIMPLE ASSAULT,0400,70.0,M,W,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,WASHINGTON                   BL,SPEEDWAY,"(33.9798, -118.4656)",2017
132677,1564538,171418407,08/11/2017,08/11/2017,215,14,Pacific,1477,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 2000,56.0,M,O,504.0,OTHER RESIDENCE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,MANCHESTER                   AV,LA TIJERA                    BL,"(33.9599, -118.3935)",2017
132678,1564539,171418417,08/11/2017,08/11/2017,1710,14,Pacific,1489,210,ROBBERY,2004 1218 0344 0400 1601,42.0,F,W,102.0,SIDEWALK,311.0,HAMMER,IC,Invest Cont,96TH,ISIS,"(33.9495, -118.3766)",2017
132680,1564541,171418437,08/12/2017,08/11/2017,1715,14,Pacific,1402,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",0329 1300 0416,78.0,M,W,108.0,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,NATIONAL                     BL,SAWTELLE                     AV,"(34.0263, -118.4314)",2017
132692,1564553,171417324,07/25/2017,07/25/2017,1245,14,Pacific,1412,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0416 1402,35.0,M,B,101.0,STREET,218.0,OTHER CUTTING INSTRUMENT,IC,Invest Cont,CLUB HOUSE                   AV,OCEAN FRONT                  WK,"(33.9892, -118.4751)",2017
132711,1564573,171418167,08/07/2017,08/06/2017,5,14,Pacific,1469,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0919 1300 0400,20.0,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,CENTINELA                    AV,LA CIENEGA                   BL,"(0, 0)",2017
132728,1564590,171418467,08/12/2017,08/12/2017,345,14,Pacific,1496,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000,25.0,F,B,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,98TH                         ST,AIRPORT                      BL,"(33.9474, -118.386)",2017
132745,1564608,171418525,08/13/2017,07/11/2017,2000,14,Pacific,1431,330,BURGLARY FROM VEHICLE,1609 0344,43.0,F,W,101.0,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,ANDALUSIA,S  VENICE                       BL,"(33.9875, -118.4672)",2017
132746,1564609,171418526,08/13/2017,08/12/2017,2230,14,Pacific,1407,330,BURGLARY FROM VEHICLE,1607 0344,60.0,F,H,101.0,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,VINTON,E  WOODBINE                     AV,"(34.0283, -118.4084)",2017
132747,1564610,171418527,08/13/2017,08/13/2017,1000,14,Pacific,1413,330,BURGLARY FROM VEHICLE,1609 0344,54.0,F,W,101.0,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,3RD,ROSE,"(33.997, -118.4761)",2017
